Time(dd/mm/yyyy),Carbon dioxide(ppm),Temperature(°C),Relative humidity(%),Atmospheric pressure(hPa)
06/08/2022 17:58:43,"522","24,3","46","991"
06/08/2022 18:03:43,"515","24,3","46","991"
06/08/2022 18:08:43,"520","24,2","46","991"
06/08/2022 18:13:43,"516","24,2","46","991"
06/08/2022 18:18:43,"517","24,2","46","991"
06/08/2022 18:23:43,"515","24,2","46","991"
06/08/2022 18:28:43,"530","24,2","46","991"
06/08/2022 18:33:43,"514","24,2","46","991"
06/08/2022 18:38:43,"514","24,3","46","991"
06/08/2022 18:43:43,"526","24,5","47","991"
06/08/2022 18:48:43,"517","24,6","47","991"
06/08/2022 18:53:43,"533","24,7","47","991"
06/08/2022 18:58:43,"531","24,7","47","991"
06/08/2022 19:03:43,"545","24,7","47","991"
06/08/2022 19:08:43,"546","24,7","47","991"
06/08/2022 19:13:43,"541","24,8","46","991"
06/08/2022 19:18:43,"528","24,7","46","991"
06/08/2022 19:23:43,"526","24,8","46","991"
06/08/2022 19:28:43,"532","24,7","46","991"
06/08/2022 19:33:43,"526","24,7","46","991"
06/08/2022 19:38:43,"513","24,7","46","991"
06/08/2022 19:43:43,"530","24,7","46","991"
06/08/2022 19:48:43,"511","24,6","46","991"
06/08/2022 19:53:43,"513","24,6","46","991"
06/08/2022 19:58:43,"507","24,5","46","991"
06/08/2022 20:03:43,"497","24,5","46","991"
06/08/2022 20:08:43,"478","24,5","46","991"
06/08/2022 20:13:43,"490","24,4","46","991"
06/08/2022 20:18:43,"484","24,4","46","991"
06/08/2022 20:23:43,"483","24,3","46","991"
06/08/2022 20:28:43,"476","24,3","46","991"
06/08/2022 20:33:43,"481","24,2","46","991"
06/08/2022 20:38:43,"486","24,2","46","991"
06/08/2022 20:43:43,"478","24,1","46","991"
06/08/2022 20:48:43,"474","24,1","46","991"
06/08/2022 20:53:43,"485","24,0","46","991"
06/08/2022 20:58:43,"468","24,0","45","991"
06/08/2022 21:03:43,"470","23,9","45","991"
06/08/2022 21:08:43,"462","23,9","45","991"
06/08/2022 21:13:43,"467","23,8","45","991"
06/08/2022 21:18:43,"483","23,8","45","991"
06/08/2022 21:23:43,"480","23,8","45","991"
06/08/2022 21:28:43,"468","23,8","45","992"
06/08/2022 21:33:43,"480","23,8","45","992"
06/08/2022 21:38:43,"473","23,8","45","992"
06/08/2022 21:43:43,"476","23,8","46","992"
06/08/2022 21:48:43,"491","23,8","46","992"
06/08/2022 21:53:43,"484","23,8","46","992"
06/08/2022 21:58:43,"484","23,8","46","992"
06/08/2022 22:03:43,"484","23,9","46","992"
06/08/2022 22:08:43,"481","23,9","46","992"
06/08/2022 22:13:43,"486","23,9","46","992"
06/08/2022 22:18:43,"473","23,9","46","992"
06/08/2022 22:23:43,"467","23,9","46","992"
06/08/2022 22:28:43,"477","23,9","46","992"
06/08/2022 22:33:43,"475","23,9","46","992"
06/08/2022 22:38:43,"480","23,9","46","992"
06/08/2022 22:43:43,"472","23,9","45","992"
06/08/2022 22:48:43,"470","23,9","45","992"
06/08/2022 22:53:43,"477","23,8","45","992"
06/08/2022 22:58:43,"474","23,8","45","992"
06/08/2022 23:03:43,"481","23,8","45","992"
06/08/2022 23:08:43,"482","23,8","45","992"
06/08/2022 23:13:43,"472","23,7","45","992"
06/08/2022 23:18:43,"491","23,7","45","992"
06/08/2022 23:23:43,"479","23,7","45","992"
06/08/2022 23:28:43,"479","23,7","45","992"
06/08/2022 23:33:43,"484","23,7","45","992"
06/08/2022 23:38:43,"477","23,7","45","992"
06/08/2022 23:43:43,"473","23,6","45","992"
06/08/2022 23:48:43,"481","23,6","45","992"
06/08/2022 23:53:43,"471","23,6","45","992"
06/08/2022 23:58:43,"472","23,6","45","992"
07/08/2022 0:03:43,"466","23,6","45","992"
07/08/2022 0:08:43,"481","23,6","45","992"
07/08/2022 0:13:43,"478","23,5","45","992"
07/08/2022 0:18:43,"476","23,5","45","992"
07/08/2022 0:23:43,"476","23,5","45","992"
07/08/2022 0:28:43,"470","23,5","45","992"
07/08/2022 0:33:43,"459","23,5","45","992"
07/08/2022 0:38:43,"467","23,5","45","992"
07/08/2022 0:43:43,"467","23,5","45","992"
07/08/2022 0:48:43,"470","23,5","45","992"
07/08/2022 0:53:43,"471","23,4","45","992"
07/08/2022 0:58:43,"463","23,4","45","992"
07/08/2022 1:03:43,"466","23,4","45","992"
07/08/2022 1:08:43,"466","23,4","45","992"
07/08/2022 1:13:43,"458","23,4","45","992"
07/08/2022 1:18:43,"478","23,3","45","992"
07/08/2022 1:23:43,"469","23,4","45","992"
07/08/2022 1:28:43,"459","23,3","45","992"
07/08/2022 1:33:43,"461","23,3","45","992"
07/08/2022 1:38:43,"453","23,3","45","992"
07/08/2022 1:43:43,"463","23,3","45","992"
07/08/2022 1:48:43,"454","23,3","45","992"
07/08/2022 1:53:43,"468","23,3","45","992"
07/08/2022 1:58:43,"478","23,2","45","992"
07/08/2022 2:03:43,"469","23,2","45","992"
07/08/2022 2:08:43,"478","23,2","45","992"
07/08/2022 2:13:43,"460","23,2","45","992"
07/08/2022 2:18:43,"468","23,2","45","992"
07/08/2022 2:23:43,"463","23,2","45","992"
07/08/2022 2:28:43,"472","23,2","45","991"
07/08/2022 2:33:43,"476","23,2","45","991"
07/08/2022 2:38:43,"463","23,2","45","991"
07/08/2022 2:43:43,"474","23,1","45","991"
07/08/2022 2:48:43,"464","23,1","45","991"
07/08/2022 2:53:43,"457","23,1","45","991"
07/08/2022 2:58:43,"470","23,1","45","991"
07/08/2022 3:03:43,"478","23,1","45","991"
07/08/2022 3:08:43,"482","23,1","45","991"
07/08/2022 3:13:43,"467","23,1","45","991"
07/08/2022 3:18:43,"469","23,1","45","991"
07/08/2022 3:23:43,"471","23,1","45","991"
07/08/2022 3:28:43,"465","23,0","45","991"
07/08/2022 3:33:43,"473","23,0","45","991"
07/08/2022 3:38:43,"468","23,0","45","991"
07/08/2022 3:43:43,"470","23,1","45","991"
07/08/2022 3:48:43,"469","23,0","45","991"
07/08/2022 3:53:43,"476","23,0","45","991"
07/08/2022 3:58:43,"479","23,0","45","991"
07/08/2022 4:03:43,"488","23,0","45","991"
07/08/2022 4:08:43,"467","23,0","45","991"
07/08/2022 4:13:43,"471","23,0","45","991"
07/08/2022 4:18:43,"480","23,0","45","991"
07/08/2022 4:23:43,"465","22,9","45","991"
07/08/2022 4:28:43,"474","22,9","45","991"
07/08/2022 4:33:43,"480","22,9","45","991"
07/08/2022 4:38:43,"475","22,9","44","991"
07/08/2022 4:43:43,"468","22,9","44","991"
07/08/2022 4:48:43,"486","22,9","44","991"
07/08/2022 4:53:43,"471","22,9","44","991"
07/08/2022 4:58:43,"472","22,9","44","991"
07/08/2022 5:03:43,"479","22,9","44","991"
07/08/2022 5:08:43,"469","22,8","44","991"
07/08/2022 5:13:43,"469","22,8","44","991"
07/08/2022 5:18:43,"465","22,8","44","991"
07/08/2022 5:23:43,"471","22,8","44","991"
07/08/2022 5:28:43,"468","22,8","44","990"
07/08/2022 5:33:43,"474","22,8","44","991"
07/08/2022 5:38:43,"472","22,8","44","990"
07/08/2022 5:43:43,"470","22,7","44","990"
07/08/2022 5:48:43,"477","22,7","44","991"
07/08/2022 5:53:43,"475","22,7","44","990"
07/08/2022 5:58:43,"470","22,7","44","991"
07/08/2022 6:03:43,"475","22,7","44","991"
07/08/2022 6:08:43,"481","22,7","44","991"
07/08/2022 6:13:43,"484","22,6","44","991"
07/08/2022 6:18:43,"477","22,6","44","991"
07/08/2022 6:23:43,"475","22,6","44","991"
07/08/2022 6:28:43,"469","22,6","44","991"
07/08/2022 6:33:43,"479","22,6","44","991"
07/08/2022 6:38:43,"469","22,6","44","991"
07/08/2022 6:43:43,"481","22,5","44","991"
07/08/2022 6:48:43,"475","22,5","44","991"
07/08/2022 6:53:43,"474","22,5","44","991"
07/08/2022 6:58:43,"485","22,5","44","991"
07/08/2022 7:03:43,"476","22,5","44","991"
07/08/2022 7:08:43,"465","22,5","44","991"
07/08/2022 7:13:43,"465","22,4","44","991"
07/08/2022 7:18:43,"471","22,4","44","991"
07/08/2022 7:23:43,"479","22,4","44","991"
07/08/2022 7:28:43,"486","22,4","44","991"
07/08/2022 7:33:43,"479","22,4","44","991"
07/08/2022 7:38:43,"486","22,4","44","991"
07/08/2022 7:43:43,"489","22,4","44","991"
07/08/2022 7:48:43,"501","22,4","44","991"
07/08/2022 7:53:43,"514","22,5","44","991"
07/08/2022 7:58:43,"513","22,5","44","991"
07/08/2022 8:03:43,"545","22,6","44","991"
07/08/2022 8:08:43,"552","22,5","44","991"
07/08/2022 8:13:43,"567","22,5","44","991"
07/08/2022 8:18:43,"594","22,6","44","991"
07/08/2022 8:23:43,"637","23,4","45","991"
07/08/2022 8:28:43,"652","24,1","46","992"
07/08/2022 8:33:43,"631","23,9","45","992"
07/08/2022 8:38:43,"605","23,3","44","992"
07/08/2022 8:43:43,"591","23,1","44","992"
07/08/2022 8:48:43,"615","23,6","45","991"
07/08/2022 8:53:43,"635","23,7","45","991"
07/08/2022 8:58:43,"613","23,4","45","991"
07/08/2022 9:03:43,"622","23,3","45","991"
07/08/2022 9:08:43,"652","23,6","46","993"
07/08/2022 9:13:43,"690","23,9","46","993"
07/08/2022 9:18:43,"732","24,5","46","993"
07/08/2022 9:23:43,"761","24,8","46","992"
07/08/2022 9:28:43,"784","25,1","46","993"
07/08/2022 9:33:43,"793","25,3","46","991"
07/08/2022 9:38:43,"788","25,6","46","992"
07/08/2022 9:43:43,"826","25,8","46","993"
07/08/2022 9:48:43,"808","26,0","46","993"
07/08/2022 9:53:43,"793","25,8","46","993"
07/08/2022 9:58:43,"795","25,6","45","993"
07/08/2022 10:03:43,"807","25,3","45","993"
07/08/2022 10:08:43,"792","25,1","45","992"
07/08/2022 10:13:43,"818","25,0","45","993"
07/08/2022 10:18:43,"838","24,8","44","992"
07/08/2022 10:23:43,"840","24,8","44","992"
07/08/2022 10:28:43,"839","24,7","44","992"
07/08/2022 10:33:43,"862","25,2","45","992"
07/08/2022 10:38:43,"859","25,7","46","992"
07/08/2022 10:43:43,"869","25,8","45","992"
07/08/2022 10:48:43,"841","25,5","45","992"
07/08/2022 10:53:43,"859","25,4","45","993"
07/08/2022 10:58:43,"868","25,2","45","991"
07/08/2022 11:03:43,"898","25,1","44","997"
07/08/2022 11:08:43,"934","24,9","44","1003"
07/08/2022 11:13:43,"943","24,8","44","1007"
07/08/2022 11:18:43,"938","24,6","44","1007"
07/08/2022 11:23:43,"922","24,8","44","1007"
07/08/2022 11:28:43,"918","25,2","45","1007"
07/08/2022 11:33:43,"907","25,0","45","1007"
07/08/2022 11:38:43,"943","24,9","44","1007"
07/08/2022 11:43:43,"960","24,7","45","1007"
07/08/2022 11:48:43,"974","24,7","45","1007"
07/08/2022 11:53:43,"1034","24,6","45","1006"
07/08/2022 11:58:43,"1069","24,4","44","1005"
07/08/2022 12:03:43,"1085","24,3","44","1004"
07/08/2022 12:08:43,"1126","24,1","44","1003"
07/08/2022 12:13:43,"1160","24,0","44","1003"
07/08/2022 12:18:43,"1222","24,1","45","999"
07/08/2022 12:23:43,"1199","24,4","44","998"
07/08/2022 12:28:43,"1216","24,5","44","991"
07/08/2022 12:33:42,"1294","24,8","43","997"
07/08/2022 12:38:42,"1163","25,0","43","990"
07/08/2022 12:43:42,"1198","25,1","42","1000"
07/08/2022 12:48:42,"1134","25,0","42","1005"
07/08/2022 12:53:42,"4212","26,4","47","1006"
07/08/2022 12:58:42,"1726","26,8","43","1006"
07/08/2022 13:03:42,"1822","27,1","41","1006"
07/08/2022 13:08:42,"1747","27,3","41","1006"
07/08/2022 13:13:42,"1489","27,4","40","1005"
07/08/2022 13:18:42,"1353","27,4","40","1002"
07/08/2022 13:23:42,"1258","27,1","41","1001"
07/08/2022 13:28:42,"1244","26,7","41","999"
07/08/2022 13:33:42,"1191","26,3","42","1000"
07/08/2022 13:38:42,"1149","26,0","42","996"
07/08/2022 13:43:42,"1195","25,8","42","992"
07/08/2022 13:48:42,"1164","25,6","42","994"
07/08/2022 13:53:42,"1175","25,5","43","994"
07/08/2022 13:58:40,"1142","25,3","43","993"
07/08/2022 14:03:40,"1125","25,2","43","993"
07/08/2022 14:08:40,"1100","25,1","43","989"
07/08/2022 14:13:40,"1126","25,1","43","984"
07/08/2022 14:18:40,"1145","25,0","43","979"
07/08/2022 14:23:40,"1171","24,9","43","979"
07/08/2022 14:28:40,"1247","24,9","44","977"
07/08/2022 14:33:40,"1289","24,9","44","988"
07/08/2022 14:38:40,"1393","25,0","44","988"
07/08/2022 14:43:40,"1432","25,1","44","994"
07/08/2022 14:48:40,"1441","25,1","45","993"
07/08/2022 14:53:40,"1413","25,1","45","995"
07/08/2022 14:58:40,"1416","25,1","45","996"
07/08/2022 15:03:40,"1396","25,2","45","998"
07/08/2022 15:08:40,"1422","25,2","45","996"
07/08/2022 15:13:40,"1445","25,2","45","993"
07/08/2022 15:18:40,"1439","25,2","46","991"
07/08/2022 15:23:40,"1464","25,3","46","991"
07/08/2022 15:28:40,"1478","25,3","46","992"
07/08/2022 15:33:40,"1471","25,3","46","992"
07/08/2022 15:38:40,"1480","25,3","46","994"
07/08/2022 15:43:40,"1529","25,5","46","995"
07/08/2022 15:48:40,"1532","25,6","46","995"
07/08/2022 15:53:40,"1452","25,7","46","997"
07/08/2022 15:58:40,"1471","25,8","46","999"
07/08/2022 16:03:38,"1451","26,0","46","998"
07/08/2022 16:08:38,"1409","26,1","45","997"
07/08/2022 16:13:38,"1388","26,2","45","998"
07/08/2022 16:18:38,"1398","26,2","45","998"
07/08/2022 16:23:38,"1393","26,3","45","998"
07/08/2022 16:28:38,"1389","26,3","45","997"
07/08/2022 16:33:38,"1378","26,3","45","997"
07/08/2022 16:38:38,"1371","26,4","45","998"
07/08/2022 16:43:38,"1351","26,4","45","997"
07/08/2022 16:48:38,"1350","26,4","45","998"
07/08/2022 16:53:38,"1420","26,4","45","998"
07/08/2022 16:58:38,"1475","26,5","45","998"
07/08/2022 17:03:38,"1519","26,6","45","998"
07/08/2022 17:08:38,"1419","26,7","45","997"
07/08/2022 17:13:38,"1367","26,8","45","998"
07/08/2022 17:18:38,"1344","26,8","45","995"
07/08/2022 17:23:38,"1334","26,9","45","986"
07/08/2022 17:28:38,"1414","27,0","45","979"
07/08/2022 17:33:38,"1413","27,0","45","988"
07/08/2022 17:38:38,"1392","27,1","45","989"
07/08/2022 17:43:38,"1445","27,3","45","998"
07/08/2022 17:48:38,"1395","27,3","45","997"
07/08/2022 17:53:38,"1305","27,3","44","998"
07/08/2022 17:58:38,"1253","27,2","44","991"
07/08/2022 18:03:38,"1276","27,2","44","997"
07/08/2022 18:08:38,"1298","27,2","44","1001"
07/08/2022 18:13:38,"1289","27,2","44","1010"
07/08/2022 18:18:38,"1322","27,2","44","1008"
07/08/2022 18:23:38,"1540","27,7","45","1012"
07/08/2022 18:28:38,"1528","28,6","45","1006"
07/08/2022 18:33:38,"681","29,2","43","1007"
07/08/2022 18:38:38,"558","29,6","42","1007"
07/08/2022 18:43:38,"571","29,6","42","1007"
07/08/2022 18:48:38,"515","29,8","41","1007"
07/08/2022 18:53:38,"638","30,1","41","1007"
07/08/2022 18:58:38,"506","30,2","38","1007"
07/08/2022 19:03:38,"463","30,9","28","1007"
07/08/2022 19:08:38,"454","32,0","27","1007"
07/08/2022 19:13:38,"470","32,3","27","1007"
07/08/2022 19:18:38,"506","32,4","32","1007"
07/08/2022 19:23:38,"497","32,3","36","1007"
07/08/2022 19:28:38,"526","32,1","39","1006"
07/08/2022 19:33:38,"537","31,9","40","1007"
07/08/2022 19:38:38,"535","31,9","41","1007"
07/08/2022 19:43:38,"553","31,8","42","1007"
07/08/2022 19:48:38,"599","31,7","42","1008"
07/08/2022 19:53:38,"670","31,5","42","1013"
07/08/2022 19:58:38,"710","31,3","42","1013"
07/08/2022 20:03:38,"731","31,1","42","1013"
07/08/2022 20:08:38,"781","30,9","42","1014"
07/08/2022 20:13:38,"804","30,7","42","1016"
07/08/2022 20:18:38,"816","30,5","42","1016"
07/08/2022 20:23:38,"841","30,3","42","1014"
07/08/2022 20:28:38,"829","30,1","42","1016"
07/08/2022 20:33:38,"868","30,0","42","1016"
07/08/2022 20:38:38,"863","29,8","42","1016"
07/08/2022 20:43:38,"884","29,5","42","1016"
07/08/2022 20:48:38,"876","29,3","42","1014"
07/08/2022 20:53:38,"884","29,1","42","1012"
07/08/2022 20:58:38,"902","29,0","42","1013"
07/08/2022 21:03:38,"885","28,9","42","1014"
07/08/2022 21:08:30,"907","28,9","42","1015"
07/08/2022 21:13:30,"912","28,9","42","1014"
07/08/2022 21:18:30,"852","28,9","43","1014"
07/08/2022 21:23:30,"813","29,0","43","1014"
07/08/2022 21:28:30,"788","29,2","44","1011"
07/08/2022 21:33:30,"749","29,4","44","1012"
07/08/2022 21:38:30,"735","29,6","45","1012"
07/08/2022 21:43:30,"716","29,7","45","1009"
07/08/2022 21:48:30,"695","29,9","45","1010"
07/08/2022 21:53:30,"689","30,3","45","1010"
07/08/2022 21:58:30,"672","30,6","45","1010"
07/08/2022 22:03:30,"675","30,7","45","1010"
07/08/2022 22:08:30,"649","30,8","45","1010"
07/08/2022 22:13:30,"655","31,0","45","1010"
07/08/2022 22:18:30,"653","31,0","45","1010"
07/08/2022 22:23:30,"640","31,1","45","1010"
07/08/2022 22:28:30,"647","31,1","44","1010"
07/08/2022 22:33:30,"634","31,1","44","1010"
07/08/2022 22:38:30,"616","31,0","44","1010"
07/08/2022 22:43:30,"632","31,0","44","1010"
07/08/2022 22:48:30,"644","30,9","44","1010"
07/08/2022 22:53:30,"630","30,9","44","1010"
07/08/2022 22:58:30,"647","30,8","44","1010"
07/08/2022 23:03:30,"643","30,7","44","1010"
07/08/2022 23:08:30,"642","30,7","44","1010"
07/08/2022 23:13:30,"652","30,7","44","1010"
07/08/2022 23:18:30,"665","30,6","44","1010"
07/08/2022 23:23:30,"686","30,5","44","1010"
07/08/2022 23:28:30,"687","30,5","43","1010"
07/08/2022 23:33:30,"708","30,4","43","1011"
07/08/2022 23:38:30,"703","30,3","43","1011"
07/08/2022 23:43:30,"699","30,3","43","1011"
07/08/2022 23:48:30,"736","30,2","43","1011"
07/08/2022 23:53:30,"725","30,2","43","1011"
07/08/2022 23:58:30,"742","30,1","43","1011"
08/08/2022 0:03:30,"753","30,1","43","1011"
08/08/2022 0:08:30,"776","30,0","43","1011"
08/08/2022 0:13:30,"757","30,0","43","1011"
08/08/2022 0:18:30,"765","29,9","43","1011"
08/08/2022 0:23:30,"786","29,8","43","1011"
08/08/2022 0:28:30,"790","29,8","43","1011"
08/08/2022 0:33:30,"808","29,8","43","1011"
08/08/2022 0:38:30,"808","29,7","43","1012"
08/08/2022 0:43:30,"808","29,6","43","1012"
08/08/2022 0:48:30,"816","29,6","43","1012"
08/08/2022 0:53:30,"821","29,6","43","1012"
08/08/2022 0:58:30,"809","29,6","43","1012"
08/08/2022 1:03:30,"798","29,5","43","1012"
08/08/2022 1:08:30,"796","29,5","43","1012"
08/08/2022 1:13:30,"818","29,5","43","1012"
08/08/2022 1:18:30,"828","29,5","43","1012"
08/08/2022 1:23:30,"816","29,4","43","1012"
08/08/2022 1:28:30,"820","29,4","43","1012"
08/08/2022 1:33:30,"821","29,4","43","1012"
08/08/2022 1:38:30,"812","29,4","43","1012"
08/08/2022 1:43:30,"827","29,4","43","1012"
08/08/2022 1:48:30,"814","29,4","43","1012"
08/08/2022 1:53:30,"822","29,4","43","1012"
08/08/2022 1:58:30,"809","29,4","43","1012"
08/08/2022 2:03:30,"819","29,3","43","1012"
08/08/2022 2:08:30,"817","29,3","43","1012"
08/08/2022 2:13:30,"820","29,3","43","1012"
08/08/2022 2:18:30,"822","29,3","43","1012"
08/08/2022 2:23:30,"834","29,3","43","1012"
08/08/2022 2:28:30,"826","29,3","43","1012"
08/08/2022 2:33:30,"816","29,2","43","1012"
08/08/2022 2:38:30,"813","29,2","43","1012"
08/08/2022 2:43:30,"825","29,2","43","1012"
08/08/2022 2:48:30,"817","29,2","43","1012"
08/08/2022 2:53:30,"819","29,2","43","1012"
08/08/2022 2:58:30,"828","29,1","43","1012"
08/08/2022 3:03:30,"820","29,1","43","1012"
08/08/2022 3:08:30,"847","29,1","43","1012"
08/08/2022 3:13:30,"845","29,1","43","1012"
08/08/2022 3:18:30,"833","29,1","43","1012"
08/08/2022 3:23:30,"822","29,0","43","1012"
08/08/2022 3:28:30,"825","29,0","43","1012"
08/08/2022 3:33:30,"844","29,0","43","1012"
08/08/2022 3:38:30,"828","29,0","43","1012"
08/08/2022 3:43:30,"841","29,0","43","1012"
08/08/2022 3:48:30,"850","28,9","43","1012"
08/08/2022 3:53:30,"849","28,9","43","1012"
08/08/2022 3:58:30,"854","28,9","43","1012"
08/08/2022 4:03:30,"842","28,9","43","1012"
08/08/2022 4:08:30,"827","28,9","43","1012"
08/08/2022 4:13:30,"847","28,8","43","1012"
08/08/2022 4:18:30,"832","28,8","43","1012"
08/08/2022 4:23:30,"843","28,8","43","1012"
08/08/2022 4:28:30,"867","28,8","43","1012"
08/08/2022 4:33:30,"844","28,7","43","1012"
08/08/2022 4:38:30,"838","28,7","43","1012"
08/08/2022 4:43:30,"851","28,7","43","1012"
08/08/2022 4:48:30,"837","28,7","43","1012"
08/08/2022 4:53:30,"842","28,7","43","1012"
08/08/2022 4:58:30,"849","28,7","43","1012"
08/08/2022 5:03:30,"825","28,8","43","1012"
08/08/2022 5:08:30,"828","28,8","43","1012"
08/08/2022 5:13:30,"824","28,8","43","1012"
08/08/2022 5:18:30,"814","28,8","43","1012"
08/08/2022 5:23:30,"804","28,8","43","1012"
08/08/2022 5:28:30,"801","28,8","43","1012"
08/08/2022 5:33:30,"814","28,9","43","1012"
08/08/2022 5:38:30,"804","28,9","43","1012"
08/08/2022 5:43:30,"792","28,9","43","1012"
08/08/2022 5:48:30,"786","28,8","43","1012"
08/08/2022 5:53:30,"774","28,9","43","1012"
08/08/2022 5:58:30,"754","28,9","43","1012"
08/08/2022 6:03:30,"753","28,9","43","1012"
08/08/2022 6:08:30,"713","28,9","43","1012"
08/08/2022 6:13:30,"712","28,9","43","1012"
08/08/2022 6:18:30,"719","28,9","43","1012"
08/08/2022 6:23:30,"705","28,8","43","1012"
08/08/2022 6:28:30,"735","28,8","43","1012"
08/08/2022 6:33:30,"732","28,7","43","1012"
08/08/2022 6:38:30,"750","28,7","43","1012"
08/08/2022 6:43:32,"770","28,6","43","1012"
08/08/2022 6:48:32,"762","28,5","43","1012"
08/08/2022 6:53:32,"796","28,5","43","1013"
08/08/2022 6:58:32,"805","28,5","43","1013"
08/08/2022 7:03:32,"800","28,4","43","1013"
08/08/2022 7:08:32,"816","28,4","43","1013"
08/08/2022 7:13:32,"829","28,4","43","1013"
08/08/2022 7:18:32,"815","28,5","43","1013"
08/08/2022 7:23:32,"815","28,4","43","1013"
08/08/2022 7:28:32,"806","28,4","43","1013"
08/08/2022 7:33:32,"796","28,4","43","1013"
08/08/2022 7:38:32,"803","28,4","43","1013"
08/08/2022 7:43:32,"797","28,4","43","1013"
08/08/2022 7:48:32,"786","28,4","43","1013"
08/08/2022 7:53:32,"781","28,4","43","1013"
08/08/2022 7:58:32,"754","28,4","43","1013"
08/08/2022 8:03:32,"767","28,4","43","1013"
08/08/2022 8:08:32,"754","28,4","43","1013"
08/08/2022 8:13:32,"753","28,4","43","1013"
08/08/2022 8:18:32,"758","28,5","43","1013"
08/08/2022 8:23:32,"769","28,4","43","1013"
08/08/2022 8:28:32,"773","28,5","43","1013"
08/08/2022 8:33:32,"763","28,5","43","1013"
08/08/2022 8:38:32,"764","28,5","43","1013"
08/08/2022 8:43:32,"779","28,5","43","1013"
08/08/2022 8:48:32,"807","28,5","43","1013"
08/08/2022 8:53:32,"805","28,5","43","1013"
08/08/2022 8:58:32,"811","28,5","43","1013"
08/08/2022 9:03:32,"813","28,5","43","1013"
08/08/2022 9:08:32,"821","28,6","43","1013"
08/08/2022 9:13:32,"825","28,6","43","1013"
08/08/2022 9:18:32,"843","28,6","43","1013"
08/08/2022 9:23:32,"842","28,6","43","1013"
08/08/2022 9:28:32,"841","28,6","43","1013"
08/08/2022 9:33:32,"837","28,6","43","1013"
08/08/2022 9:38:25,"836","28,6","43","1013"
08/08/2022 9:43:25,"859","28,7","43","1013"
08/08/2022 9:48:25,"841","28,7","43","1013"
08/08/2022 9:53:25,"790","28,8","43","1013"
08/08/2022 9:58:25,"770","28,8","43","1013"
08/08/2022 10:03:25,"752","28,8","43","1013"
08/08/2022 10:08:25,"710","28,8","43","1013"
08/08/2022 10:13:25,"700","28,8","43","1013"
08/08/2022 10:18:25,"673","28,8","43","1013"
08/08/2022 10:23:25,"668","28,8","43","1013"
08/08/2022 10:28:25,"650","28,8","43","1013"
08/08/2022 10:33:25,"646","28,8","43","1013"
08/08/2022 10:38:25,"633","28,9","43","1013"
08/08/2022 10:43:25,"616","28,9","43","1013"
08/08/2022 10:48:25,"609","28,9","43","1013"
08/08/2022 10:53:25,"601","29,0","43","1013"
08/08/2022 10:58:25,"613","29,0","43","1013"
08/08/2022 11:03:25,"596","29,0","43","1013"
08/08/2022 11:08:25,"595","29,0","43","1013"
08/08/2022 11:13:25,"587","29,1","43","1013"
08/08/2022 11:18:25,"586","29,1","43","1013"
08/08/2022 11:23:25,"613","29,1","43","1013"
08/08/2022 11:28:25,"592","29,1","43","1013"
08/08/2022 11:33:25,"587","29,2","43","1013"
08/08/2022 11:38:25,"571","29,2","43","1013"
08/08/2022 11:43:25,"572","29,2","43","1013"
08/08/2022 11:48:25,"566","29,2","43","1013"
08/08/2022 11:53:25,"566","29,3","43","1013"
08/08/2022 11:58:25,"577","29,3","43","1013"
08/08/2022 12:03:25,"568","29,3","43","1013"
08/08/2022 12:08:25,"573","29,4","43","1013"
08/08/2022 12:13:25,"560","29,4","43","1013"
08/08/2022 12:18:25,"553","29,4","43","1013"
08/08/2022 12:23:25,"570","29,5","43","1013"
08/08/2022 12:28:25,"562","29,5","43","1013"
08/08/2022 12:33:25,"555","29,6","43","1013"
08/08/2022 12:38:25,"545","29,6","44","1013"
08/08/2022 12:43:25,"565","29,6","43","1013"
08/08/2022 12:48:25,"565","29,7","44","1013"
08/08/2022 12:53:25,"546","29,7","44","1013"
08/08/2022 12:58:25,"548","29,8","44","1013"
08/08/2022 13:03:25,"557","29,8","44","1013"
08/08/2022 13:08:25,"548","29,9","44","1013"
08/08/2022 13:13:25,"543","30,0","44","1013"
08/08/2022 13:18:25,"560","30,0","44","1013"
08/08/2022 13:23:25,"552","30,1","44","1013"
08/08/2022 13:28:25,"545","30,1","44","1013"
08/08/2022 13:33:25,"544","30,2","44","1013"
08/08/2022 13:38:25,"546","30,2","44","1013"
08/08/2022 13:43:25,"548","30,3","44","1013"
08/08/2022 13:48:25,"556","30,3","44","1013"
08/08/2022 13:53:25,"547","30,3","44","1012"
08/08/2022 13:58:25,"542","30,4","44","1012"
08/08/2022 14:03:25,"542","30,4","44","1012"
08/08/2022 14:08:25,"536","30,5","44","1012"
08/08/2022 14:13:25,"562","30,5","44","1012"
08/08/2022 14:18:25,"538","30,6","44","1012"
08/08/2022 14:23:25,"550","30,6","44","1012"
08/08/2022 14:28:25,"545","30,6","44","1012"
08/08/2022 14:33:25,"546","30,7","44","1012"
08/08/2022 14:38:25,"540","30,7","44","1012"
08/08/2022 14:43:25,"522","30,7","44","1012"
08/08/2022 14:48:25,"544","30,8","44","1012"
08/08/2022 14:53:25,"530","30,8","44","1012"
08/08/2022 14:58:25,"532","30,9","44","1012"
08/08/2022 15:03:25,"531","30,9","44","1012"
08/08/2022 15:08:25,"526","30,9","44","1012"
